KIND;OPR;STAT;AREA;CITY ;CB  ;LAC; CID ; GSM ; DCS;3G L; 3G C;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                ; REM                               ;  OZIN     ;  OZIE  ;LOCK
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404029 ;:51:52   ;;      ;        ;17.04.20 ; Комарова, 8           ; мачта МТС?                                           ; 53.708640; 23.811980;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404030 ; 1 3;     ;      ;        ;26.06.18 ; Титова, 30            ; БОК КУП "Аквацентр", трипод МТС                      ; 53.667175; 23.816845;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404030 ;:51   :53;;      ;        ;02.02.20 ; Титова, 30            ; БОК КУП "Аквацентр", трипод МТС                      ; 53.667175; 23.816845;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404035 ; 12 ; 233 ;404035;5  89   ;10.05.19 ; Химиков, 9            ; БОК "Вишневец", мачта МТС                            ; 53.641235; 23.860640;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 404035 ;:51:52   ;;      ;        ;15.08.22 ; Химиков, 9            ; БОК "Вишневец", мачта МТС                            ; 53.641235; 23.860640;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404074 ; 1 3; 234 ;404074;  7  :10;17.07.17 ; Пушкина, 41           ; магазин "Охотник и рыболов", мачта МТС               ; 53.697840; 23.827170;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404074 ;:51      ;;      ;        ;01.02.20 ; Пушкина, 41           ; магазин "Охотник и рыболов", мачта МТС               ; 53.697840; 23.827170;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404093 ; 1  ;     ;      ;        ;29.12.19 ; Соломовой, 131        ; магазин "Евроопт", мачта МТС                         ; 53.660405; 23.781532;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404093 ;:51:52:53;;      ;        ;25.08.20 ; Соломовой, 131        ; магазин "Евроопт", мачта МТС                         ; 53.660405; 23.781532;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404113 ;  2 ;     ;      ;        ;12.04.22 ; пр-кт Космонавтов, 60/6;ГОКЦ "Психиатрия и наркология", триподы МТС?         ; 53.681180; 23.864830;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 404113 ;   :52   ;;      ;        ;12.04.22 ; пр-кт Космонавтов, 60/6;ГОКЦ "Психиатрия и наркология", триподы МТС?         ; 53.681180; 23.864830;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404117 ; 123;     ;      ;        ;17.04.20 ; Соколовского, 22      ; ЧУПП "Севласт", трипод МТС?                          ; 53.661375; 23.803190;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404117 ;:51:52:53;;      ;        ;17.04.20 ; Соколовского, 22      ; ЧУПП "Севласт", трипод МТС?                          ; 53.661375; 23.803190;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404185 ; 123; 234 ;404185;56789:10;01.02.20 ; Тавлая, 56            ; столб МТС                                            ; 53.711720; 23.858660;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404185 ;:51:52:53;;      ;        ;16.04.20 ; Тавлая, 56            ; столб МТС                                            ; 53.711720; 23.858660;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404322 ; 123; 230 ;404322;5 78 :10;08.05.18 ; Островского, 17       ; женская консультация N1, трипод МТС                  ; 53.690169; 23.833803;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404322 ;:51   :53;;      ;        ;01.02.20 ; Островского, 17       ; женская консультация N1, трипод МТС                  ; 53.690169; 23.833803;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404364 ; 123; 234 ;404364;     89 ;29.12.19 ; Дзержинского, 108     ; СООО "Зов-ЛенЕвромебель", мачта МТС                  ; 53.711965; 23.838245;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404364 ;:51   :53;;      ;        ;02.02.20 ; Дзержинского, 108     ; СООО "Зов-ЛенЕвромебель", мачта МТС                  ; 53.711965; 23.838245;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404374 ; 123; 233 ;404374;56789:10;20.08.18 ; Олеши, 12б            ; опорная мачта МТС                                   ; 53.616130; 23.829780;G                                        ;
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404378 ;  2 ; 233 ;404378; 6    9 ;29.12.16 ; Кленовая, 35          ; ТП, мачта МТС?                                       ; 53.677810; 23.858730;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404379 ; 123; 233 ;404379;56789:10;20.08.18 ; Богушевича, 52        ; столб МТС                                            ; 53.618955; 23.799755;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404384 ; 123; 230 ;404384;56  89  ;21.12.16 ; 1 Мая, 7              ; ОАО "Элод", отдельные трубостойки                    ; 53.687247; 23.841370;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404384 ;:51:52:53;;      ;        ;01.02.20 ; 1 Мая, 7              ; ОАО "Элод", отдельные трубостойки                    ; 53.687247; 23.841370;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404396 ; 12 ; 233 ;404396; 6  89  ;17.04.20 ; Фомичева, 2           ; ТЦ "Магнит", трипод МТС?                             ; 53.657775; 23.842840;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 404396 ;:51:52   ;;      ;        ;17.04.20 ; Фомичева, 2           ; ТЦ "Магнит", трипод МТС?                             ; 53.657775; 23.842840;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404398 ;  23;     ;      ;        ;27.01.19 ; Подгорная, 8а         ; трансформаторная, трипод МТС                         ; 53.673275; 23.831385;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404398 ;   :52:53;;      ;        ;02.02.20 ; Подгорная, 8а         ; трансформаторная, трипод МТС                         ; 53.673275; 23.831385;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404496 ; 123;     ;      ;        ;23.12.16 ; Томина, 14а           ; общежитие, трипод МТС                                ; 53.651070; 23.829100;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404375 ; 123; 233 ;404375;56789:10;08.05.23 ; Н.Орды, 14            ; столб МТС                                            ; 53.622000; 23.810840;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404801 ; 1  ;     ;      ;        ;08.05.18 ; Социалистическая, 35  ; ТП-2-25, мачта МТС                                   ; 53.678430; 23.833680;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404801 ;:51      ;;      ;        ;02.02.20 ; Социалистическая, 35  ; ТП-2-25, мачта МТС                                   ; 53.678430; 23.833680;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404805 ; 123;     ;      ;        ;04.08.21 ; Полиграфистов, 2      ; областная типография, столб МТС                      ; 53.673400; 23.838800;
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404805 ;:51:52:53;;      ;        ;04.08.21 ; Полиграфистов, 2      ; областная типография, столб МТС                      ; 53.673400; 23.838800;
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404807 ; 1  ; 233 ;404807;5   8   ;29.12.19 ; Фомичева, 18          ; башня 40м                                            ; 53.661362; 23.843843;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 404807 ;:51:52   ;;      ;        ;20.03.20 ; Фомичева, 18          ; башня 40м                                            ; 53.661362; 23.843843;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404809 ;  2 ;     ;      ;        ;29.12.19 ; Соломовой, 77а        ; автостоянка, столб                                   ; 53.669270; 23.790070;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404811 ; 123; 234 ;404811;56  89  ;01.02.20 ; Господарчая, 10       ; КУП "ЖКХ Гродненского района", мачта                 ; 53.703200; 23.828500;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404811 ;:51   :53;;      ;        ;01.02.20 ; Господарчая, 10       ; КУП "ЖКХ Гродненского района", мачта                 ; 53.703200; 23.828500;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404813 ; 123; 234 ;404813;56789:10;08.05.18 ; Брикеля, 8            ; ТЦ "Пегас", мачта МТС                                ; 53.701640; 23.844707;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404813 ;:51:52:53;;      ;        ;02.02.20 ; Брикеля, 8            ; ТЦ "Пегас", мачта МТС                                ; 53.701640; 23.844707;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404814 ;    ; 233 ;404814;56789:10;08.05.23 ;                       ;
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404815 ;    ; 230 ;404815;     :10;16.01.22 ; Коммунальная, 32      ; столб МТС? около складов                             ; 53.688400; 23.814300;
$;4;R  ;GR.; Гродно              ;;;;;;     ; 404818 ;    ; 230 ;404818;5  8    ;02.04.22 ; Гданьская, 14         ; теплоузел, мачта МТС                                 ; 53.663555; 23.816495;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404818 ;:51      ;;      ;        ;25.08.20 ; Гданьская, 14         ; теплоузел, мачта МТС                                 ; 53.663555; 23.816495;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404821 ; 123; 230 ;404821;   7 :10;27.01.19 ; Гагарина, 41          ; ресторан "Топаз", мачта МТС                          ; 53.672720; 23.808370;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404821 ;:51:52:53;;      ;        ;16.04.20 ; Гагарина, 41          ; ресторан "Топаз", мачта МТС                          ; 53.672720; 23.808370;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 404822 ; 123; 233 ;404822;56789:10;29.12.16 ; Я.Купалы, 74а         ; ТП около детсада, мачта МТС                          ; 53.657330; 23.848410;G     
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 404822 ;:51:52:53;;      ;        ;16.04.20 ; Я.Купалы, 74а         ; ТП около детсада, мачта МТС                          ; 53.657330; 23.848410;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 404891 ; 123;     ;      ;        ;29.12.19 ; Домбровского, 47      ; аптека, мачта МТС?                                   ; 53.705460; 23.797520;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 404891 ;:51:52:53;;      ;        ;16.04.20 ; Домбровского, 47      ; аптека, мачта МТС?                                   ; 53.705460; 23.797520;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 404899 ; 123; 230 ;404899;   8    ;29.12.19 ; Л.Чайкиной, 26        ; общежитие, мачта МТС?                                ; 53.662916; 23.786121;
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 404899 ;   :52:53;;      ;        ;16.04.20 ; Л.Чайкиной, 26        ; общежитие, мачта МТС?                                ; 53.662916; 23.786121;
$;4;R  ;GR.; Гродно              ;;;;;; 237 ; 404963 ; 1  ;     ;      ;        ;20.08.18 ; Огинского, 16         ; столб МТС?                                           ; 53.617820; 23.815560;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405013 ; 123; 234 ;405013;56789:10;26.09.18 ; Букетная, 5           ; столб МТС                                            ; 53.710220; 23.866400;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405013 ;:51:52:53;;      ;        ;16.04.20 ; Букетная, 5           ; столб МТС                                            ; 53.710220; 23.866400;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405014 ;  2 ; 233 ;405014; 6 89   ;20.05.19 ; Кобяка, 10б           ; ТЦ "Серпантин", трипод МТС                           ; 53.645180; 23.848490;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405014 ;:51:52   ;;      ;        ;14.08.22 ; Кобяка, 10б           ; ТЦ "Серпантин", трипод МТС                           ; 53.645180; 23.848490;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405018 ; 123; 233 ;405018; 6  9   ;08.05.18 ; Куйбышева, 1/1        ; мебельный магазин, мачта МТС                         ; 53.686390; 23.860600;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405018 ;:51:52:53;;      ;        ;01.02.20 ; Куйбышева, 1/1        ; мебельный магазин, мачта МТС                         ; 53.686390; 23.860600;G
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 405034 ; 123; 230 ;405034;5    :10;16.07.17 ; Коммунальная, 3       ; стадион, опора освещения 40м                         ; 53.689730; 23.820010;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 405034 ;:51:52:53;;      ;        ;03.02.20 ; Коммунальная, 3       ; стадион, опора освещения 40м                         ; 53.689730; 23.820010;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405055 ; 123; 234 ;405055;5 7  :10;21.12.16 ; Дзержинского, 54      ; многоуровневый паркинг, триподы МТС                  ; 53.694200; 23.837880;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405055 ;:51:52:53;;      ;        ;01.02.20 ; Дзержинского, 54      ; многоуровневый паркинг, триподы МТС                  ; 53.694200; 23.837880;G 
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405061 ; 123; 233 ;405061;56789:10;30.07.19 ; пр-т Клецкова, 68а    ; ЦТП 7-87/1, мачта МТС                                ; 53.650990; 23.846560;G  
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405061 ;:51:52:53;;      ;        ;16.04.20 ; пр-т Клецкова, 68а    ; ЦТП 7-87/1, мачта МТС                                ; 53.650990; 23.846560;G  
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405062 ; 123; 233 ;405062;5 78    ;23.12.16 ; Гая, 11               ; общежитие ОАО "Белкард", трипод МТС                  ; 53.662920; 23.839785;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405062 ;:51:52:53;;      ;        ;23.05.20 ; Гая, 11               ; общежитие ОАО "Белкард", трипод МТС                  ; 53.662920; 23.839785;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405068 ; 123; 233 ;405068;56789:10;25.12.16 ; Лидская, 1            ; РЦ "Галактика", трипод МТС                           ; 53.674500; 23.851990;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405068 ;:51:52:53;;      ;        ;02.02.20 ; Лидская, 1            ; РЦ "Галактика", трипод МТС                           ; 53.674500; 23.851990;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405085 ; 123; 234 ;405085;5 78 :10;21.12.16 ; Терешковой, 28        ; главный корпус УО "ГГАУ", триподы МТС?               ; 53.695150; 23.848520;G*
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405085 ;:51:52   ;;      ;        ;01.02.20 ; Терешковой, 28        ; главный корпус УО "ГГАУ", триподы МТС?               ; 53.695150; 23.848520;G*
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 405086 ;   3;     ;      ;        ;26.12.19 ; Фолюш, 15/201б?       ;  
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 405090 ; 1  ; 230 ;405090;5       ;26.12.19 ; Соломовой, 153?       ;  
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 405090 ;:51      ;;      ;        ;16.04.20 ; Соломовой, 153?       ;  
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 405099 ; 123; 230 ;405099;5       ;26.03.19 ; Краснопартизанская, 53/Х ; промышленное здание, мачта МТС                    ; 53.676020; 23.812320;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 405099 ;:51      ;;      ;        ;03.02.20 ; Краснопартизанская, 53/Х ; промышленное здание, мачта МТС                    ; 53.676020; 23.812320;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405314 ; 123; 233 ;405314;56789:10;10.05.19 ; Вишневецкая, 1        ; опорная мачта МТС                                    ; 53.639430; 23.850490;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405320 ; 1  ; 234 ;405320;5   8   ;17.17.17 ; Пушкина 31а           ; универсам "Алми", мачта МТС                          ; 53.696501; 23.834007;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405320 ;:51:52:53;;      ;        ;01.02.20 ; Пушкина 31а           ; универсам "Алми", мачта МТС                          ; 53.696501; 23.834007;G 
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405321 ; 123; 233 ;405321;5   8   ;29.12.16 ; скидельское шоссе, 13 ; ОАО "Союзпроммонтаж", опорная мачта МТС              ; 53.668877; 23.913044; 
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405321 ;:51   :53;;      ;        ;25.08.20 ; скидельское шоссе, 13 ; ОАО "Союзпроммонтаж", опорная мачта МТС              ; 53.668877; 23.913044; 
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405328 ; 123; 233 ;405328;56789   ;01.02.20 ; Пролетарская, 50      ; медцентр "Комповид", мачта МТС                       ; 53.685501; 23.853763;G*
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405328 ;:51:52:53;;      ;        ;01.02.20 ; Пролетарская, 50      ; медцентр "Комповид", мачта МТС                       ; 53.685501; 23.853763;G*
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405329 ; 12 ; 233 ;405329;     :10;26.09.18 ; Лидская, 15           ; ОАО "Гродномебель", мачта МТС                        ; 53.669460; 23.853765;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405329 ;:51      ;;      ;        ;20.03.20 ; Лидская, 15           ; ОАО "Гродномебель", мачта МТС                        ; 53.669460; 23.853765;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405345 ;      :53;;      ;        ;20.03.20 ; индурское шоссе       ; водозабор "Погораны", мачта                          ; 53.632970; 23.873030;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405380 ; 123;     ;      ;        ;08.05.18 ; БЛК, 13               ; общежитие, трипод МТС?                               ; 53.699369; 23.813920;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405380 ;:51:52:53;;      ;        ;16.04.20 ; БЛК, 13               ; общежитие, трипод МТС?                               ; 53.699369; 23.813920;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405438 ; 123; 233 ;405438;56789:10;02.04.22 ; Кремко, 17            ; жилой дом, трипод МТС?                               ; 53.640000; 23.868210;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405441 ;1 3 ; 233 ;405441;5  8    ;21.04.23 ; Фурсенко, 10а         ; магазин "Южный", мачта МТС                           ; 53.626405; 23.855745;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405442 ; 123; 233 ;405442;56789:10;10.05.19 ; р-н ул.Вишневецкая    ;
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405801 ; 12 ; 234 ;405801;56 89:10;25.12.16 ; БЛК, 5                ; ГрГУ, физико-технический ф-т, мачта МТС?             ; 53.700724; 23.815738;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405804 ; 123; 234 ;405804;5 78 :10;17.04.20 ; Горького, 121         ; УСК РБ по ГрО, трубостойки МТС?                      ; 53.715945; 23.813765;G*              
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405804 ;:51:52:53;;      ;        ;17.04.20 ; Горького, 121         ; УСК РБ по ГрО, трубостойки МТС?                      ; 53.715945; 23.813765;G*              
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 405805 ; 123; 230 ;405805;56 89   ;23.12.16 ; Сов.Пограничников, 115; больница, отдельные трубостойки                      ; 53.673550; 23.797486;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 405805 ;:51      ;;      ;        ;16.04.20 ; Сов.Пограничников, 115; больница, отдельные трубостойки                      ; 53.673550; 23.797486;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405806 ; 123; 233 ;405806;56789:10;10.02.17 ; Славинского, 13       ; общ.овощной фабрики, мачта МТС                       ; 53.647140; 23.825730;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405806 ;:51:52:53;;      ;        ;16.04.20 ; Славинского, 13       ; общ.овощной фабрики, мачта МТС                       ; 53.647140; 23.825730;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405807 ; 123; 234 ;405807;  7  :10;11.05.18 ; БЛК, 44               ; ТЦ "Форты", мачта МТС                                ; 53.696583; 23.805171;G 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405807 ;:51:52:53;;      ;        ;16.04.20 ; БЛК, 44               ; ТЦ "Форты", мачта МТС                                ; 53.696583; 23.805171;G 
$;4;R  ;GR.; Гродно              ;;;;;; 230 ; 405808 ; 1 3; 230 ;405808;     :10;23.12.16 ; Соломовой, 120а       ; общежитие, мачта                                     ; 53.655540; 23.781525;G
$;4;R  ;GR.; Гродно             ;v;;;;; 230 ; 405808 ;:51:52:53;;      ;        ;16.04.20 ; Соломовой, 120а       ; общежитие, мачта                                     ; 53.655540; 23.781525;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405811 ; 123; 234 ;405811;5 78 :10;10.05.19 ; Лиможа, 44            ; общ. Гродненские тепловые сети, трипод МТС?          ; 53.713433; 23.847282; 
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405811 ;:51   :53;;      ;        ;02.02.20 ; Лиможа, 44            ; общ. Гродненские тепловые сети, трипод МТС?          ; 53.713433; 23.847282; 
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405812 ;    ; 233 ;405812;56789:10;10.05.19 ; Славинского, 2        ; в/ч 97035, клуб, мачта МТС                           ; 53.643945; 23.838514;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405812 ;   :52   ;;      ;        ;14.08.22 ; Славинского, 2        ; в/ч 97035, клуб, мачта МТС                           ; 53.643945; 23.838514;G
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 405813 ; 12 ;     ;      ;        ;25.09.18 ; мкрн.Погораны-Кошевники; опорная мачта МТС?                                  ; 53.633775; 23.903065;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 405813 ;:51:52   ;;      ;        ;16.01.22 ; мкрн.Погораны-Кошевники; опорная мачта МТС?                                  ; 53.633775; 23.903065;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405814 ; 123;     ;      ;        ;28.12.19 ; Домбровского, 23а     ; одноэтажное здание, мачта МТС?                       ; 53.702370; 23.799106;G  
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405814 ;:51:52:53;;      ;        ;16.04.20 ; Домбровского, 23а     ; одноэтажное здание, мачта МТС?                       ; 53.702370; 23.799106;G  
$;4;R  ;GR.; Гродно              ;;;;;; 236 ; 405815 ;  3 ;     ;      ;        ;11.05.19 ; мкр-н Зарица          ; опорная мачта МТС?                                   ; 53.753520; 23.838640;G 
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 405818 ; 123; 234 ;405818;567  :10;25.12.16 ; Лиможа, 30            ; дискаунтер "Евроопт", мачта МТС                      ; 53.708410; 23.847810;G*
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 405818 ;:51:52:53;;      ;        ;02.02.20 ; Лиможа, 30            ; дискаунтер "Евроопт", мачта МТС                      ; 53.708410; 23.847810;G*
$;4;R  ;GR.; Гродно              ;;;;;; 233 ; 406031 ;:11:12:13;;      ;        ;16.01.22 ; пр-кт Я.Купалы, 87    ; ТЦ "Тринити", внутри                                 ; 53.649887; 23.854633;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 406031 ;:61:62:63;;      ;        ;16.01.22 ; пр-кт Я.Купалы, 87    ; ТЦ "Тринити", внутри                                 ; 53.649887; 23.854633;G
$;4;R  ;GR.; Гродно              ;;;;;; 234 ; 406095 ;1   ; 234 ;406095;5       ;25.09.21 ; Терешковой, 20Б       ; общежитие, мачта МТС?                                ; 53.696699; 23.843300;G
$;4;R  ;GR.; Гродно             ;v;;;;; 234 ; 406095 ;:51      ;;      ;        ;25.09.21 ; Терешковой, 20Б       ; общежитие, мачта МТС?                                ; 53.696699; 23.843300;G
$;4;R  ;GR.; Гродно             ;v;;;;; 233 ; 406332 ;:51:52:53;;      ;        ;23.10.22 ; пр-т Клецкова, 98а    ; ЦТП 10-91, мачта МТС                                 ; 53.655856; 23.853131;G

/;Гродненская область
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 400736 ; 123; 232 ;400736;5 78 :10;29.06.18 ; Брестская, 40         ; ОАО "Фабрика худ. изделий", мачта МТС                ; 53.088240; 25.307220;G
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 400736 ;:51:52:53;;      ;        ;01.02.20 ; Брестская, 40         ; ОАО "Фабрика худ. изделий", мачта МТС                ; 53.088240; 25.307220;G
$;4;R  ;GRO; Кореличи	         ;;;;;; 235 ; 400771 ; 123;     ;      ;        ;23.03.19 ; Артюха, 13	          ; строительный проф.лицей, мачта МТС                   ; 53.576190; 26.143040;G
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 400791 ; 123; 232 ;400791;5  8    ;29.06.18 ; Коссовский тр.,100    ; ТЦ "Дружба", клуб "Оскар", трипод МТС                ; 53.070339; 25.311663;G
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 400791 ;:51:52:53;;      ;        ;29.06.18 ; Коссовский тр.,100    ; ТЦ "Дружба", клуб "Оскар", трипод МТС                ; 53.070339; 25.311663;G
$;4;R  ;GRO; Б.Берестовица       ;;;;;; 232 ; 400835 ; 123; 232 ;400835; 67 9:10;08.04.22 ; Ленина, 10            ; ЦРБ, мачта МТС?                                      ; 53.196000; 24.018680;G
$;4;R  ;GRO; Б.Берестовица      ;v;;;;; 232 ; 400835 ;:51:52:53;;      ;        ;08.04.22 ; Ленина, 10            ; ЦРБ, мачта МТС?                                      ; 53.196000; 24.018680;G
$;4;R  ;GRO; Свислочь            ;;;;;; 232 ; 400836 ; 123; 232 ;400836;  7  :10;16.04.22 ; Кирова, 2             ; ЦРБ, труба котельной                                 ; 53.033184; 24.094181;G
