KIND;OPR;STAT;AREA;CITY ;CB  ;LAC; CID ; GSM ; DCS;3G L; 3G C;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                ; REM                               ;  OZIN     ;  OZIE  ;LOCK
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 405351 ;:51:52:53;;      ;        ;01.03.20 ; Сосновая, 3           ; ОАО "Стройвектор" опорная мачта МТС                  ; 53.936621; 25.270190;G
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 405353 ;  123; 232;405353;  7  :10;01.03.20 ; Ромашковая            ; опорная мачта МТС                                    ; 53.059398; 25.330757;G 
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 405353 ;:51:52:53;;      ;        ;15.10.20 ; Ромашковая            ; опорная мачта МТС                                    ; 53.059398; 25.330757;G 
$;4;R  ;GRO; Волковыск           ;;;;;; 232 ; 405496 ; 1 3; 232 ;405496;  7     ;26.01.19 ; С.Панковой            ; мкр-н Ольшимово                                      ; 53.171130; 24.433940;*
$;4;R  ;GRO; Волковыск          ;v;;;;; 232 ; 405496 ;:51   :53;;      ;        ;01.02.20 ; С.Панковой            ; мкр-н Ольшимово                                      ; 53.171130; 24.433940;*
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 405736 ; 123; 232 ;405736; 56   9 ;02.08.17 ; Брестская, 103/5      ; магазин "Пралеска", мачта МТС                        ; 53.080890; 25.295780;G 
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 405736 ;:51:52:53;;      ;        ;30.12.23 ; Брестская, 103/5      ; магазин "Пралеска", мачта МТС                        ; 53.080890; 25.295780;G
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 405821 ; 123;     ;      ;        ;29.06.18 ; Минский тракт, 4      ; оптовая база УП "Бакалея", мачта МТС                 ; 53.093170; 25.350760;G 
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 405821 ;:51:52:53;;      ;        ;01.02.20 ; Минский тракт, 4      ; оптовая база УП "Бакалея", мачта МТС                 ; 53.093170; 25.350760;G 
$;4;R  ;GRO; Новогрудок          ;;;;;; 236 ; 405825 ; 123;     ;      ;        ;21.09.18 ; Минская,  66          ; ПТУ-193, мачта МТС                                   ; 53.598247; 25.840567;G
$;4;R  ;GRO; Новогрудок         ;v;;;;; 236 ; 405825 ;:51:52:53;;      ;        ;15.09.20 ; Минская,  66          ; ПТУ-193, мачта МТС                                   ; 53.598247; 25.840567;G
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 405829 ; 123; 232 ;405829;  7  :10;30.12.23 ; Ершова, 52            ; ЖРЭУ, мачта МТС                                      ; 53.081770; 25.308150;G
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 405829 ;:51:52:53;;      ;        ;30.12.23 ; Ершова, 52            ; ЖРЭУ, мачта МТС                                      ; 53.081770; 25.308150;G
$;4;R  ;GRO; Волковыск           ;;;;;; 232 ; 405833 ; 1  ;     ;      ;        ;26.01.19 ; Октябрьская, 55       ; магазин "Чыгуначнік", мачта МТС                      ; 53.142590; 24.424900;G
$;4;R  ;GRO; Волковыск          ;v;;;;; 232 ; 405833 ;:51      ;;      ;        ;01.02.20 ; Октябрьская, 55       ; магазин "Чыгуначнік", мачта МТС                      ; 53.142590; 24.424900;G
$;4;R  ;GRO; Свислочь            ;;;;;; 232 ; 405838 ;123 ; 232 ;405838;56789:10;16.04.22 ; Красноармейская, 23   ; мачта на здании                                      ; 53.035635; 24.103765;G
$;4;R  ;GRO; Свислочь           ;v;;;;; 232 ; 405838 ;:51:52:53;;      ;        ;16.04.22 ; Красноармейская, 23   ; мачта на здании                                      ; 53.035635; 24.103765;G
$;4;R  ;GRO; Волковыск           ;;;;;; 232 ; 405839 ; 12 ; 232 ;405839; 6    9 ;08.05.18 ; Медведева, 3          ; Белгосстрах, мачта МТС                               ; 53.157240; 24.451390;G
$;4;R  ;GRO; Волковыск          ;v;;;;; 232 ; 405839 ;:51:52   ;;      ;        ;01.02.20 ; Медведева, 3          ; Белгосстрах, мачта МТС                               ; 53.157240; 24.451390;G
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 405840 ; 123;     ;      ;        ;19.08.18 ; 2-я Круповская, 1     ; Лидское ПМС, мачта МТС                               ; 53.91457 ; 25.238868;G
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 405840 ;:51:52:53;;      ;        ;11.01.20 ; 2-я Круповская, 1     ; Лидское ПМС, мачта МТС                               ; 53.91457 ; 25.238868;G
$;4;R  ;GRO; Черленка                ;; 231 ; 405849 ;:21:22:23;;;;  ;;;        ;18.01.24 ; Мостовский р-н        ; башня 70м                                            ; 53.505402; 24.335543;G
$;4;R  ;GRO; Дятлово            ;v;;;;; 232 ; 405862 ;   :52:53;;      ;        ;13.04.20 ; Советская, 3          ; почта, мачта МТС                                     ; 53.466847; 25.405004;G
$;4;R  ;GRO; Волковыск           ;;;;;; 232 ; 405872 ; 123; 232 ;405872;5       ;08.05.18 ; Боричевского          ; опорная мачта МТС                                    ; 53.165885; 24.433200;G
$;4;R  ;GRO; Волковыск          ;v;;;;; 232 ; 405872 ;:51:52:53;;      ;        ;01.02.20 ; Боричевского          ; опорная мачта МТС                                    ; 53.165885; 24.433200;G
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 405873 ; 123; 237 ;405873;56789:10;07.03.17 ; Куйбышева, 23         ; почта, мачта МТС                                     ; 53.891325; 25.276220;G
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 405873 ;:51:52:53;;      ;        ;11.01.20 ; Куйбышева, 23         ; почта, мачта МТС                                     ; 53.891325; 25.276220;G
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 405874 ; 123; 237 ;405874;56789:10;24.02.17 ; Машерова, 10          ; завод "Оптик", мачта МТС                             ; 53.872331; 25.281364;G 
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 405874 ;:51:52:53;;      ;        ;19.03.20 ; Машерова, 10          ; завод "Оптик", мачта МТС                             ; 53.872331; 25.281364;G 
$;4;R  ;GRO; Сморгонь            ;;;;;; 235 ; 405877 ; 123; 235 ;405877;56789:10;08.08.18 ; Гагарина, 7           ; СК "Юность", мачта МТС                               ; 54.480159; 26.401799;G 
$;4;R  ;GRO; Сморгонь           ;v;;;;; 235 ; 405877 ;:51:52:53;;      ;        ;28.08.21 ; Гагарина, 7           ; СК "Юность", мачта МТС                               ; 54.480159; 26.401799;G
$;4;R  ;GRO; Сморгонь            ;;;;;; 235 ; 405887 ; 123;     ;      ;        ;08.08.18 ; Юбилейная, 51а        ; мачта МТС                                            ; 54.476637; 26.419697;G
$;4;R  ;GRO; Сморгонь           ;v;;;;; 235 ; 405887 ;:51:52:53;;      ;        ;28.08.21 ; Юбилейная, 51а        ; мачта МТС                                            ; 54.476637; 26.419697;G
$;4;R  ;GRO; Волковыск           ;;;;;; 232 ; 405888 ; 12 ;     ;      ;        ;08.05.18 ; Мопровская?           ; мачта МТС? на здании? *питон*                        ; 53.162945; 24.479590;G*
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 405896 ; 123; 237 ;405896;56789:10;11.01.20 ; Тухачевского          ; ЦТП-31, мачта МТС                                    ; 53.896406; 25.259676;G 
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 405896 ;:51:52:53;;      ;        ;11.01.20 ; Тухачевского          ; ЦТП-31, мачта МТС                                    ; 53.896406; 25.259676;G 
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 405953 ; 123; 237 ;405953;56789:10;19.08.18 ; Коммунистическая      ; кольцо Миру-Мир, выезд на Гродно, башня МТС 40м      ; 53.878137; 25.272138;G
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 405953 ;:51:52:53;;      ;        ;20.01.20 ; Коммунистическая      ; кольцо Миру-Мир, выезд на Гродно, башня МТС 40м      ; 53.878137; 25.272138;G
$;4;R  ;GRO; Ошмяны              ;;;;;; 235 ; 405985 ; 123;     ;      ;        ;13.08.21 ; Советская, 109        ; дом быта, мачта МТС                                  ; 54.424965; 25.939305;G
$;4;R  ;GRO; Ошмяны             ;v;;;;; 235 ; 405985 ;:51:52:53;;      ;        ;13.08.21 ; Советская, 109        ; дом быта, мачта МТС                                  ; 54.424965; 25.939305;G
$;4;R  ;GRO; Белица                  ;; 237 ; 410985 ;:21:22:23;;;;  ;;;        ;09.06.23 ; Лидский р-н           ; М11, башня 70м (А1 112)                              ; 53.653601; 25.302225;G
$;4;R  ;GRO; Березовка               ;; 237 ; 410988 ;:21:22:23;;;;  ;;;        ;27.05.23 ; Корзюка, 8            ; стеклозавод "Неман", мачта (А1 27)                   ; 53.718711; 25.504106;G
$;4;R  ;GRO; Б.Жуховичи	             ;; 236 ; 410992 ;:21:22:23;;;;  ;;;        ;27.08.23 ; Кореличский р-н       ; башня А1                                             ; 53.419314; 26.323033;G
$;4;R  ;GRO; Вересково               ;; 237 ; 410994 ;   :22   ;;;;  ;;;        ;03.01.24 ; Ивьевский р-н         ; М6, башня 70м (А1 982)                               ; 53.894429; 25.799012;G
$;4;R  ;GRO;                         ;; 231 ; 410997 ;:21:22:23;;;;  ;;;        ;21.04.23 ;                       ; в р-не рынка Южный-Объездная [205]                   ;
$;4;R  ;GRO; Новоселки               ;; 235 ; 411103 ;   :22:23;;;;  ;;;        ;28.04.24 ; Ошмянский р-н         ; М7, башня 70м (А1 15)                                ; 54.406273; 26.094041;G
$;4;R  ;GRO; Василишки               ;; 237 ; 411000 ;:21:22:23;;;;  ;;;        ;09.09.23 ; Щучинский р-н         ; опорная мачта                                        ; 53.782975; 24.852855;G
$;4;R  ;GRO; Ворона                  ;; 235 ; 411015 ;:21:22:23;;;;  ;;;        ;26.06.23 ; Островецкий р-н       ; башня 70м (А1 218)                                   ; 54.763764; 25.956239;G
$;4;R  ;GRO; Геранены                ;; 237 ; 411022 ;:21:22:23;;;;  ;;;        ;18.06.23 ; Ивьевский р-н         ; Р89, РТПС                                            ; 54.118697; 25.560379;G
$;4;R  ;GRO;                         ;; 238 ; 411047 ;:21:22:23;;;;  ;;;        ;21.04.23 ;                       ; в р-не Гродненского Мясокомбината [492]              ;
$;4;R  ;GRO; Баличи              ;;;;;; 231 ; 411048 ;:21:22:23;;      ;        ;21.04.23 ; Щучинский р-н         ; совм.башня 70м                                       ; 53.499528; 24.772711;G
$;4;R  ;GRO; Козляны             ;;;;;; 238 ; 411053 ;:21:22:23;;      ;        ;08.09.23 ; Вороновский р-н       ; башня А1                                             ; 53.909281; 24.791765;G
$;4;R  ;GRO;                     ;;;;;; 231 ; 411054 ;:21:22:23;;      ;        ;21.04.23 ;                       ; М6-Азот [452]                                        ;
$;4;R  ;GRO; Крево                   ;; 235 ; 411064 ;:21   :23;;;;  ;;;        ;03.01.24 ; Сморгонский р-н       ; мачта "Белтелеком" 110м                              ; 54.315590; 26.237182;G
$;4;R  ;GRO; Лаздуны             ;;;;;; 235 ; 411062 ;:21:22:23;;      ;        ;02.06.23 ; Ивьевский р-н         ; совм.башня 70м                                       ; 53.970271; 25.971481;G
$;4;R  ;GRO;                     ;;;;;; 231 ; 411063 ;:21:22:23;;      ;        ;21.04.23 ;                       ; Щуч-Вор р-н (сам) [464]                              ;
$;4;R  ;GRO; Лежневичи               ;; 235 ; 411064 ;:21   :23;;;;  ;;;        ;03.01.24 ; Ивьевский р-н         ; М6, башня 70м (А1 30)                                ; 53.899279; 26.073940;G
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 411069 ; 123;     ;      ;        ;20.12.20 ; Рыбиновского, 24      ; почта, мачта А1                                      ; 53.897182; 25.267814;G
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 411069 ;:51:52:53;;      ;        ;20.12.20 ; Рыбиновского, 24      ; почта, мачта                                         ; 53.897182; 25.267814;G
$;4;R  ;GRO; М.Можейково             ;; 237 ; 411082 ;:21:22:23;;;;  ;;;        ;18.02.24 ; Лидский р-н           ; М6, башня 70м (А1 18)                                ; 53.728138; 24.984627;G
$;4;R  ;GRO; Новоельня           ;;;;;; 236 ; 411101 ;:21:22:23;;      ;        ;11.06.23 ; Дятловский р-н        ; Новогрудская, 37, КХП, мачта (А1 57)                 ; 53.467424; 25.594149;G
$;4;R  ;GRO; СОК "Озерный"       ;;;;;; 238 ; 411105 ;:21:22:23;;      ;        ;09.07.23 ; Гродненский р-н       ; сан.Нацбанка, мачта (А1 314)                         ; 53.749792; 24.217359;G
$;4;R  ;GRO; Озеры               ;;;;;; 238 ; 411106 ;:21:22:23;;      ;        ;09.07.23 ; Гродненский р-н       ; Р145, башня 70м (А1 76)                              ; 53.721030; 24.196594;G
$;4;R  ;GRO; Острино             ;;;;;; 238 ; 411109 ;:21:22:23;;      ;        ;21.04.23 ; Щучинский р-н         ; Слатвинского, 34, РТПС                               ; 53.737290; 24.536558;G
$;4;R  ;GRO; Пильчуки            ;;;;;; 237 ; 411119 ;:21:22:23;;      ;        ;21.04.23 ; Щучинский р-н         ; М6, башня 70м                                        ; 53.650552; 24.788804;G
$;4;R  ;GRO; Подкосовье          ;;;;;; 236 ; 411122 ;:21:22:23;;      ;        ;21.04.23 ; Новогрудский р-н      ; башня А1                                             ; 53.645196; 26.110905;G
$;4;R  ;GRO; Протасовщина        ;;;;;; 231 ; 411129 ;:21:22:23;;      ;        ;21.04.23 ; Щучинский р-н         ; М6, башня 70м                                        ; 53.588206; 24.510562;G
$;4;R  ;GRO; Рассолишки              ;; 235 ; 411133 ;   :22:23;;;;  ;;;        ;03.01.24 ; Ивьевский р-н         ; М6, башня 70м (А1 100)                               ; 53.984462; 26.305935;G
$;4;R  ;GRO; Рогачевщина?        ;;;;;; 238 ; 411134 ;:21:22:23;;      ;        ;21.04.23 ;                       ; башня? [132]                                         ;
$;4;R  ;GRO; Скидель             ;;;;;; 231 ; 411140 ;:21:22:23;;      ;        ;21.04.23 ; Первомайская, 1       ; сахарный завод, труба ТЭЦ                            ; 53.573437; 24.210547;G
$;4;R  ;GRO; Скидель             ;;;;;; 231 ; 411141 ;:21:22   ;;      ;        ;21.04.23 ; Ленина, 121           ; птицефабрика                                         ; 53.560034; 24.260084;*
$;4;R  ;GRO; Сморгонь            ;;;;;; 235 ; 411149 ; 123;     ;      ;        ;28.08.21 ; Гагарина              ; труба котельной ЖКХ N1 (A1 42)                       ; 53.163856; 24.471181;G
$;4;R  ;GRO; Сморгонь           ;v;;;;; 235 ; 411149 ;:51:52:53;;      ;        ;28.08.21 ; Гагарина              ; труба котельной ЖКХ N1 (A1 42)                       ; 53.163856; 24.471181;G
$;4;R  ;GRO; Сморгонь            ;;;;;; 235 ; 411153 ; 123;     ;      ;        ;28.08.21 ; Молодежная, 1а        ; РТПС (A1 128)                                        ; 54.469123; 26.412479;G
$;4;R  ;GRO; Сморгонь           ;v;;;;; 235 ; 411153 ;:51:52:53;;      ;        ;28.08.21 ; Молодежная, 1а        ; РТПС (A1 128)                                        ; 54.469123; 26.412479;G
$;4;R  ;GRO; Сопоцкин                ;; 238 ; 411156 ;:21:22:23;;;;  ;;;        ;06.11.23 ; Гродненский р-н       ; совм.башня 70м                                       ; 53.829930; 23.666530;G
$;4;R  ;GRO; Старченяты              ;; 235 ; 411157 ;:21:22:23;;;;  ;;;        ;03.01.24 ; Ивьевский р-н         ; М6, башня 70м (A1 29)                                ; 53.894429; 25.799012;G
$;4;R  ;GRO; Турец               ;;;;;; 236 ; 411163 ;:21:22:23;;      ;        ;27.08.23 ; Кореличский р-н       ; башня А1                                             ; 53.529172; 26.308844;G
$;4;R  ;GRO; Цыборы                  ;; 237 ; 411164 ;:21:22:23;;;;  ;;;        ;18.02.24 ; Лидский р-н           ; М6, башня 70м (А1 25)                                ; 53.847324; 25.185342;G
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 412172 ; 123;     ;      ;        ;30.12.23 ; Е.Полоцкой            ; ГСК Заозёрный, столб (A1 137)                        ; 53.074831; 25.301088;Y
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 412172 ;:51:52:53;;      ;        ;30.12.23 ; Е.Полоцкой            ; ГСК Заозёрный, столб                                 ; 53.074831; 25.301088;Y
$;4;R  ;GRO; Обухово             ;;;;;; 231 ; 412302 ;:21:22:23;;      ;        ;21.04.23 ; Гродненский р-н	  ; опорная мачта (А1 292)                               ; 53.597764; 24.074033;G
$;4;R  ;GRO; Рыбница             ;;;;;; 238 ; 412337 ;:21:22:23;;      ;        ;06.07.23 ; Гродненский р-н       ; совм.башня 70м (А1 288)                              ; 53.825370; 24.036930;G
$;4;R  ;GRO;                     ;;;;;; 231 ; 412338 ;:21:22:23;;      ;        ;21.04.23 ;                       ; Азот-Обухово [401]                                   ;
$;4;R  ;GRO; Мали                    ;; 235 ; 412449 ;:21   :23;;;;  ;;;        ;27.04.24 ; Островецкий р-н       ; башня 70м (А1 296)                                   ; 54.645536; 25.999952;G
$;4;R  ;GRO;                     ;;;;;; 238 ; 412450 ;:21:22:23;;      ;        ;21.04.23 ;                       ; в р-не рынка Южный [37]                              ;
$;4;R  ;GRO; Морозовичи              ;; 236 ; 412451 ;:21      ;;;;  ;;;        ;25.01.24 ; Дятловский р-н        ; башня 70м (А1 297)                                   ; 53.531738; 25.578961;G
$;4;R  ;GRO; Заполье             ;;;;;; 231 ; 412599 ;:21:22:23;;      ;        ;21.04.23 ; Мостовский р-н        ; башня 70м (А1 492)                                   ; 53.448245; 24.456961;G
$;4;R  ;GRO; Песковцы                ;; 236 ; 412601 ;:21      ;;;;  ;;;        ;25.01.24 ; Лидский р-н           ; башня 70м (А1 493)                                   ; 53.562725; 25.164415;G
$;4;R  ;GRO; Кочаны                  ;; 172 ; 412606 ;:21:22   ;;;;  ;;;        ;27.04.24 ; Сморгонский р-н       ; М7, башня 70м (А1 446)                               ; 54.225125; 26.315830;G 
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 412849 ; 123;     ;      ;        ;20.12.20 ; Мопровская, 4         ; столб А1                                             ; 53.880878; 25.298520;G
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 412849 ;:51:52:53;;      ;        ;20.12.20 ; Мопровская, 4         ; столб                                                ; 53.880878; 25.298520;G
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 412835 ; 12 ;     ;      ;        ;11.11.20 ; Загородная            ; опорная мачта А1                                     ; 53.091765; 25.339875;G
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 412835 ;:51:52   ;;      ;        ;03.08.21 ; Загородная            ; опорная мачта                                        ; 53.091765; 25.339875;G
$;4;R  ;GRO; Новогрудок          ;;;;;; 236 ; 412923 ;    ;     ;      ;        ;31.12.22 ; Мицкевича, 15         ; ТЭК, триподы (А1 649)                                ; 53.592432; 25.820897;G
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 413349 ;:51:52:53;;      ;        ;28.12.20 ; Невского              ; гаражи, опорная мачта                                ; 53.888280; 25.269413;G
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 413349 ; 123;     ;      ;        ;28.12.20 ; Невского              ; гаражи, опорная мачта А1                             ; 53.888280; 25.269413;G
$;4;R  ;GRO; Ошмяны              ;;;;;; 235 ; 413368 ; 123;     ;      ;        ;13.08.21 ; Пушкина, 2            ; ОАО "Белкофе", опорная мачта (A1 767)                ; 54.418901; 25.924225;G
$;4;R  ;GRO; Ошмяны             ;v;;;;; 235 ; 413368 ;:51:52:53;;      ;        ;05.09.21 ; Пушкина, 2            ; ОАО "Белкофе", опорная мачта (A1 767)                ; 54.418901; 25.924225;G
$;4;R  ;GRO; Ошмяны              ;;;;;; 235 ; 413369 ; 123;     ;      ;        ;13.08.21 ; Борунская, 35         ; ЦРБ, мачта (А1 681)                                  ; 54.425179; 25.960951;G
$;4;R  ;GRO; Ошмяны             ;v;;;;; 235 ; 413369 ;:51:52:53;;      ;        ;19.02.21 ; Борунская, 35         ; ЦРБ, мачта (А1 681)                                  ; 54.425179; 25.960951;G
$;4;R  ;GRO; Сморгонь            ;;;;;; 235 ; 413426 ; 123;     ;      ;        ;28.08.21 ; Тракторная, 72        ; опорная мачта (A1 717)                               ; 54.487021; 26.372424;G
$;4;R  ;GRO; Сморгонь           ;v;;;;; 235 ; 413426 ;:51:52:53;;      ;        ;28.08.21 ; Тракторная, 72        ; опорная мачта (A1 717)                               ; 54.487021; 26.372424;G
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 413524 ;:51:52:53;;      ;        ;03.02.21 ; Жукова, 3а            ; котельная "Неман", башня 70м                         ; 53.939164; 25.252390;G
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 413524 ; 123;     ;      ;        ;03.02.21 ; Жукова, 3а            ; котельная "Неман", башня А1 70м                      ; 53.939164; 25.252390;G
$;4;R  ;GRO; Поречье                 ;; 238 ; 413525 ;:21:22   ;;;;  ;;;        ;27.12.23 ; Гродненский р-н       ; Толстого 8, почта, мачта (А1)                        ; 53.886124; 24.139988;G
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 413606 ;:51:52:53;;      ;        ;07.01.21 ; Качана, 35            ; СОК “Олимпия”, столб (А1 315)                        ; 53.893623; 25.326169;G
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 413606 ;  123;    ;      ;        ;07.01.21 ; Качана, 35            ; СОК “Олимпия”, столб (А1 315)                        ; 53.893623; 25.326169;G
$;4;R  ;GRO; Валейкуны               ;; 235 ; 413765 ;      :23;;;;  ;;;        ;26.04.24 ; Островецкий р-н       ; башня связи 70м (А1 844)                             ; 54.759993; 26.115966;G
$;4;R  ;GRO; Стрельцы            ;;;;;; 231 ; 413928 ;:21   :23;;      ;        ;21.04.23 ; Гродненский р-н       ; Бройлерная птицефабрика, столб (А1 815)              ; 53.556814; 24.330838;G
$;4;R  ;GRO; Новогрудок          ;;;;;; 236 ; 414305 ;  1 3;    ;      ;        ;31.12.22 ; Чечета                ; частный сектор, столб (А1 853)                       ; 53.587332; 25.833055;G
$;4;R  ;GRO; Козловщина              ;; 236 ; 414468 ;:21       ;;;;  ;;;       ;25.01.24 ; Дятловский р-н        ; башня (А1 1971)                                      ; 53.320580; 25.275720;G
$;4;R  ;GRO; Слоним              ;;;;;; 232 ; 414469 ;  1 3;    ;      ;        ;03.08.21 ; Пушкина               ; столб (A1 997)                                       ; 53.101180; 25.301940;G
$;4;R  ;GRO; Слоним             ;v;;;;; 232 ; 414469 ;:51   :53;;      ;        ;03.08.21 ; Пушкина               ; столб (A1 997)                                       ; 53.101180; 25.301940;G
$;4;R  ;GRO; Путришки                ;; 238 ; 414989 ;:21:22:23;;;;  ;;;        ;21.04.23 ; Гродненский р-н       ; башня 40м (А1 324)                                   ; 53.693894; 23.937713;G
$;4;R  ;GRO; Островец           ;v;;;;; 235 ; 415466 ;:51:52   ;;      ;        ;27.04.24 ; Восточная             ; башня 40м (А1 538)                                   ; 54.617896; 25.982039;G
$;4;R  ;GRO; Топилишки           ;;;;;; 231 ; 415095 ;:21:22:23;;      ;        ;21.04.23 ; Щучинский р-н         ; опорная мачта (А1 539)                               ; 53.630226; 24.718492;Y
$;4;R  ;GRO; Лида               ;v;;;;; 237 ; 416179 ;:51:52:53;;      ;        ;03.02.21 ; Радужная, 19          ; частный сектор, столб                                ; 53.936248; 25.288209;G
$;4;R  ;GRO; Лида                ;;;;;; 237 ; 416179 ; 123;     ;      ;        ;03.02.21 ; Радужная, 19          ; частный сектор, столб А1                             ; 53.936248; 25.288209;G
$;4;R  ;GRO; Залесье                 ;; 235 ; 416881 ;:21:22:23;;;;  ;;;        ;06.10.23 ; Сморгонский р-н       ; Советская, 24, опорная мачта (A1 980)                ; 54.421867; 26.543896;G
$;4;R  ;GRO; Щечиново                ;; 231 ; 417061 ;:21:22:23;;;;  ;;;        ;18.02.24 ; Гродненский р-н       ; М6, опорная мачта (А1 959)                           ; 53.647228; 23.976338;G
$;4;R  ;GRO; Дайлиды                 ;; 235 ; 417231 ;   :22   ;;;;  ;;;        ;25.01.24 ; Ивьевский р-н         ; опорная мачта (А1 944)                               ; 53.965069; 25.811279;G
$;4;R  ;GRO; Жировичи                ;; 232 ; 417392 ;:21:22:23;;;;  ;;;        ;30.12.23 ; Слонимский р-н        ; Лесная, 4, опорная мачта (A1 981)                    ; 53.010132; 25.344176;G
$;4;R  ;GRO; Островец           ;v;;;;; 235 ; 417447 ;:51:52:53;;      ;        ;01.11.22 ; Дубровная             ; столб (А1 964)                                       ; 54.602394; 25.975912;G
$;4;R  ;GRO; Житомля                 ;; 231 ; 417869 ;:21:22:23;;;;  ;;;        ;18.02.24 ; Гродненский р-н       ; башня 40м (А1 973)                                   ; 53.628694; 24.090443;Y
$;4;R  ;GRO; Сморгонь?           ;;;;;; 235 ; 418062 ;  2 ;     ;      ;        ;24.11.22 ;                       ; объезная                                             ;
$;4;R  ;GRO; Островец           ;v;;;;; 235 ; 418652 ;      :53;;      ;        ;30.12.23 ;пр-т Энергетиков, 1    ; ЦРКБ, трубостойки (А1 942)                           ; 54.607315; 25.980024;G
